label,final,fullnopunc
entailment,woman play wind furry brown dog,A woman plays in the wind with a furry brown dog
entailment,young girl white long-sleeved shirt help young boy brown long-sleeved shirt tying shoelace,A young girl with a white long-sleeved shirt on helps a young boy brown long-sleeved shirt on with tying his shoelaces
entailment,man holding girl top slide,A man holding girl at top of a slide
entailment,group people bright green vest purchasing food,A group of people in bright green vests are purchasing food
entailment,city street corner two passing bicyclist several pedestrian,A city street corner with two passing bicyclists and several pedestrians
entailment,woman leaning wall shoe off,A woman is leaning against a wall with her shoe off
entailment,man wearing red shirt quickly polishing light wooden floor small green towel next yellow wood silk,A man wearing a red shirt is quickly polishing a light wooden floor with a small green towel next to a yellow can of Wood Silk
entailment,man wearing red shirt quickly polishing light wooden floor small green towel next yellow wood silk,A man wearing a red shirt is quickly polishing a light wooden floor with a small green towel next to a yellow can of Wood Silk
entailment,woman brown hair wearing white shirt standing doorway surrounded basket woman red shirt pass by,A woman with brown hair wearing a white shirt is standing in a doorway surrounded by baskets as a woman in a red shirt passes by
entailment,men playing basketball guy ball attempting layup,Men playing basketball the guy with the ball is attempting a layup
entailment,large brown dog walking shallow water,Large brown dog walking in shallow water
entailment,large brown dog walking shallow water,Large brown dog walking in shallow water
entailment,old man gray shirt smile camera laundry small room,An old man in a gray shirt smiles at the camera while doing laundry in a small room
entailment,red-haired female answer question sitting table craftzine,Red-haired female answers questions while sitting at a table for craftzine
entailment,skateboard grinding curb skateboard,A skateboard is grinding on a curb with his skateboard
entailment,player manuever soccer ball,The players manuever for the soccer ball
entailment,girl hat sort insect finger,A girl in a hat has some sort of insect on her finger
entailment,teenage girl crowd people looking something,A teenage girl in a crowd of people looking up at something
entailment,group dog stand snow,A group of dogs stand in the snow
entailment,man wearing headscarf loincloth laying smoothing asphalt surface near forest hot day,A man wearing a headscarf and loincloth is laying and smoothing an asphalt surface near a forest on a hot day
entailment,hurried bicycler move along car busy street allowed bike path,A hurried bicycler moves along a car in a busy street on an allowed bike path
entailment,people front waterfront 3 people sitting facing young boy run 2 people walk towards water,People in front of waterfront 3 people are sitting down facing each other as a young boy runs and 2 people walk towards the water
